Entity identifier,Entity names,nacionalidade,participação,idno-evento
ent_abrahampalatnik,Abraham Palatnik,Brasil (Nacionalidade),"(ev_0954)  Selecionado 
   (Eventos➔02 Bienal de São Paulo➔Sala Geral ); (ev_0983)  Selecionado 
   (Eventos➔03 Bienal de São Paulo➔Sala Geral ); (ev_1022)  Selecionado 
   (Eventos➔05 Bienal de São Paulo➔Sala Geral ); (ev_1052)  Isento de Júri 
  ; (ev_1175)  Selecionado 
   (Eventos➔08 Bienal de São Paulo➔Sala Geral ); (ev_1226)  Selecionado 
   (Eventos➔09 Bienal de São Paulo➔Sala Geral ); (ev_1259)  Selecionado 
  ; (ev_1746)  Selecionado 
  ; (ev_2252)  Convidado 
  ",ev_10278; ev_10278
ent_abrahaosanovicz,Abrahão Sanovicz,Brasil (Nacionalidade),"(ev_1052)  Selecionado 
   (Eventos➔06 Bienal de São Paulo➔06 Exposição Internacional de Arquitetura ); (ev_1259)  Selecionado 
  ; (ev_1370)  Selecionado 
  ",ev_1370; ev_1370; ev_1052; ev_1259; ev_1370; ev_1729; ev_1823; ev_1729
ent_absalon,Absalon,Israel (Nacionalidade),"(ev_2241)  Convidado 
  ",ev_2241
ent_acacioassuncao,Acácio Assunção,Brasil (Nacionalidade),"(ev_1022)  Selecionado 
   (Eventos➔05 Bienal de São Paulo➔Sala Geral ); (ev_1052)  Selecionado 
  ",ev_1022; ev_1052
ent_acaciogilborsoi,Acácio Gil Borsoi,,"(ev_1370)  Selecionado 
  ",ev_1127; ev_1370; ev_1370; ev_1929
ent_acacioribeiro,Acacio Ribeiro,Brasil (Nacionalidade),"(ev_0725)  Selecionado 
  ",ev_0725
ent_acaciosobral,Acácio Sobral,,"(ev_1311)  Selecionado 
  ",ev_1311
ent_acareadebelartdeg,Academia Real de Belas Artes de Gand,Bélgica (Nacionalidade),"(ev_0983)  Selecionado 
   (Eventos➔03 Bienal de São Paulo➔03 Exposição Internacional de Arquitetura ); (ev_0997)  Selecionado 
  ",ev_0983; ev_0997
ent_accarvalho,A. C. Carvalho,Brasil (Nacionalidade),"(ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I )",ev_1522
ent_achilleaperghis,Achille Aperghis,Grécia (Nacionalidade),"(ev_0997)  Representação Nacional 
 > Grécia  (Eventos➔04 Bienal de São Paulo➔Sala Geral )",ev_0997
ent_achillecastiglioni,Achille Castiglioni,Itália (Nacionalidade),"(ev_0954)  Selecionado 
  ",ev_0954
ent_achillefuni,Achille Funi,Itália (Nacionalidade),"(ev_0954)  Representação Nacional 
 > Itália  (Eventos➔02 Bienal de São Paulo➔Sala Especial: Futurismo )",ev_0954
ent_achillemartinet,Achille Martinet,França (Nacionalidade),"(ev_1022)  Representação Nacional 
 > França  (Eventos➔05 Bienal de São Paulo➔Sala Especial: Quatro Séculos de Gravura Francesa )",ev_1022
ent_achilleperilli,Achille Perilli,Itália (Nacionalidade),"(ev_1022)  Representação Nacional 
 > Itália  (Eventos➔05 Bienal de São Paulo➔Sala Geral )",ev_1022
ent_achmadsadali,Achmad Sadali,Indonésia (Nacionalidade),"(ev_1259)  Representação Nacional 
 > Indonésia ",ev_1259
ent_acnunesoliveira,A. C. Nunes Oliveira,Brasil (Nacionalidade),"(ev_1226)  Representação Nacional 
 > Brasil ",ev_1226
ent_acosta,Acosta,,"(ev_0588)   
  ",ev_0588
ent_acredebear-edear,Academia Real de Belas Artes - Escola de Arquitetura,Dinamarca (Nacionalidade),"(ev_0983)  Selecionado 
   (Eventos➔03 Bienal de São Paulo➔03 Exposição Internacional de Arquitetura )",ev_0983
ent_adalbcostadecampo,Adalberto Costa de Campos Bueno,Brasil (Nacionalidade),"(ev_1476)  Selecionado 
   (Eventos➔14 Bienal de São Paulo➔Proposições Contemporâneas )",ev_1476
ent_adalbertolibera,Adalberto Libera,Itália (Nacionalidade),"(ev_0997)  Selecionado 
  ",ev_0997
ent_adalbertomcardoso,Adalberto M. Cardoso,Brasil (Nacionalidade),"(ev_1649)  Convidado 
   (Eventos➔20 Bienal de São Paulo➔Evento Especial➔Atelier Aberto )",ev_1649
ent_adalinekent,Adaline Kent,Estados Unidos (Nacionalidade),"(ev_0983)  Representação Nacional 
 > Estados Unidos  (Eventos➔03 Bienal de São Paulo➔Sala Geral )",ev_0983
ent_adamcullen,Adam Cullen,Austrália (Nacionalidade),"(ev_2033)  Representação Nacional 
 > Austrália  (Eventos➔25 Bienal de São Paulo➔Cidades➔Sidney )",ev_2033
ent_adamfischer,Adam Fischer,Dinamarca (Nacionalidade),"(ev_0954)  Representação Nacional 
 > Dinamarca  (Eventos➔02 Bienal de São Paulo➔Sala Geral )",ev_0954
ent_adamitrani,Ada Mitrani,Bulgária (Nacionalidade),"(ev_1554)  Representação Nacional 
 > Bulgária  (Eventos➔17 Bienal de São Paulo➔Núcleo I )",ev_1554
ent_adamkunos,Adam Kunos,Paraguai (Nacionalidade),"(ev_0954)  Representação Nacional 
 > Paraguai  (Eventos➔02 Bienal de São Paulo➔Sala Geral ); (ev_0983)  Representação Nacional 
 > Paraguai  (Eventos➔03 Bienal de São Paulo➔Sala Geral )",ev_0954; ev_0983
ent_adammarczynski,Adam Marczynski,Polônia (Nacionalidade),"(ev_0997)  Representação Nacional 
 > Polônia ",ev_0997
ent_adamosandy,Adamos Andy,Chipre (Nacionalidade),"(ev_1387)  Representação Nacional 
 > Chipre ",ev_1387
ent_adamperelle,Adam Perelle,França (Nacionalidade),"(ev_1022)  Representação Nacional 
 > França  (Eventos➔05 Bienal de São Paulo➔Sala Especial: Quatro Séculos de Gravura Francesa )",ev_1022
ent_adamputnam,Adam Putnam,,"(ev_2237)  Selecionado 
  ",ev_2237
ent_adamwurtz,Adam Wurtz,Hungria (Nacionalidade),"(ev_1226)  Representação Nacional 
 > Hungria  (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1226
ent_adaopinheiro,Adão Pinheiro,Brasil (Nacionalidade),"(ev_1645)  Selecionado 
  ",ev_1645
ent_adawnscott,A. Dawn Scott,Jamaica (Nacionalidade),"(ev_1387)  Representação Nacional 
 > Jamaica ",ev_1387
ent_adbressac,A. D. Bressac,Brasil (Nacionalidade),"(ev_1645)  Selecionado 
  ",ev_1645
ent_addekkers,Ad Dekkers,Holanda (Nacionalidade),"(ev_1226)  Representação Nacional 
 > Holanda  (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1226
ent_adelaayala,Adela Ayala,Chile (Nacionalidade),"(ev_1387)  Representação Nacional 
 > Chile ",ev_1387
ent_adelabdessemed,Adel Abdessemed,Argélia (Nacionalidade),"(ev_2177)  Convidado 
  ",ev_2177
ent_adelaidadiaz,Adelaida Diaz,Chile (Nacionalidade),"(ev_1387)  Representação Nacional 
 > Chile ",ev_1387
ent_adelasolanolopez,Adela Solano López,Paraguai (Nacionalidade),"(ev_1022)  Representação Nacional 
 > Paraguai  (Eventos➔05 Bienal de São Paulo➔Sala Geral )",ev_1022
ent_adelavargas,Adela Vargas,Nicarágua (Nacionalidade),"(ev_1226)  Representação Nacional 
 > Nicarágua  (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1226
ent_adelinaadelina,Adelina,Brasil (Nacionalidade),"(ev_1522)  Selecionado 
   (Eventos➔16 Bienal de São Paulo➔Exposição Internacional de Arte Incomum ); (ev_10278)  Convidado 
  ",ev_1522; ev_10278
ent_adelsaghir,Adel Saghir,Líbano (Nacionalidade),"(ev_1226)  Representação Nacional 
 > Líbano  (Eventos➔09 Bienal de São Paulo➔Sala Geral ); (ev_1322)  Representação Nacional 
 > Líbano ",ev_1226; ev_1322
ent_ademarlopes,Ademar Lopes,Brasil (Nacionalidade),"(ev_1387)  Selecionado 
  ",ev_1387
ent_ademirximenes,Ademir Ximenes,Brasil (Nacionalidade),"(ev_1469)  Inscrição Espontânea 
  ",ev_1469
ent_adersontavaresmed,Aderson Tavares Medeiros,Brasil (Nacionalidade),"(ev_0725)  Selecionado 
  ; (ev_1387)  Selecionado 
   (Eventos➔12 Bienal de São Paulo➔Projetos de Arte e Comunicação ); (ev_1413)  Selecionado 
  ; (ev_1438)  Selecionado 
  ; (ev_1500)  Selecionado 
  ; (ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I )",ev_0725; ev_1387; ev_1413; ev_1438; ev_1500; ev_1522; ev_1413
ent_adhamismail,Adham Ismail,Síria (Nacionalidade),"(ev_1127)  Representação Nacional 
 > Síria  (Eventos➔07 Bienal de São Paulo➔Sala Geral )",ev_1127
ent_adhamwanly,Adham Wanly,Egito (Nacionalidade),"(ev_0954)  Representação Nacional 
 > Egito  (Eventos➔02 Bienal de São Paulo➔Sala Geral )",ev_0954
ent_adhemarramos,Adhemar Ramos,Brasil (Nacionalidade),"(ev_1469)  Inscrição Espontânea 
  ",ev_1469
ent_adibtabach,Adib Tabach,Brasil (Nacionalidade),"(ev_1476)  Selecionado 
   (Eventos➔14 Bienal de São Paulo➔Proposições Contemporâneas )",ev_1476
ent_adidavierwalla,Adi Davierwalla,Índia (Nacionalidade),"(ev_1127)  Representação Nacional 
 > Índia  (Eventos➔07 Bienal de São Paulo➔Sala Geral )",ev_1127
ent_adigiobenitez,Adigio Benítez,Cuba (Nacionalidade),"(ev_1052)  Representação Nacional 
 > Cuba ; (ev_1127)  Representação Nacional 
 > Cuba  (Eventos➔07 Bienal de São Paulo➔Sala Geral )",ev_1052; ev_1127
ent_adirbotelho,Adir Botelho,Brasil (Nacionalidade),"(ev_1022)  Selecionado 
   (Eventos➔05 Bienal de São Paulo➔Sala Geral ); (ev_1052)  Selecionado 
  ; (ev_1127)  Selecionado 
   (Eventos➔07 Bienal de São Paulo➔Sala Geral ); (ev_1175)  Selecionado 
   (Eventos➔08 Bienal de São Paulo➔Sala Geral ); (ev_1226)  Selecionado 
   (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1022; ev_1052; ev_1127; ev_1175; ev_1226
ent_adjayunkers,Adja Yunkers,Estados Unidos (Nacionalidade),"(ev_1127)  Representação Nacional 
 > Estados Unidos  (Eventos➔07 Bienal de São Paulo➔Sala Especial: Gravuras )",ev_1127
ent_adnancoker,Adnan Çoker,Turquia (Nacionalidade),"(ev_1052)  Representação Nacional 
 > Turquia ; (ev_1259)  Representação Nacional 
 > Turquia ",ev_1052; ev_1259
ent_adolfdehn,Adolf Dehn,Estados Unidos (Nacionalidade),"(ev_0935)  Representação Nacional 
 > Estados Unidos  (Eventos➔01 Bienal de São Paulo➔Seção Geral )",ev_0935
ent_adolffrohner,Adolf Frohner,Áustria (Nacionalidade),"(ev_1259)  Representação Nacional 
 > Áustria ",ev_1259
ent_adolfhoffmeister,Adolf Hoffmeister,Tchecoslováquia (Nacionalidade),"(ev_0997)  Representação Nacional 
 > Tchecoslováquia  (Eventos➔04 Bienal de São Paulo➔Sala Geral ); (ev_1022)  Representação Nacional 
 > Tchecoslováquia ",ev_0997; ev_1022
ent_adolfodecarlo,Adolfo de Carlo,Itália (Nacionalidade),"(ev_1052)  Representação Nacional 
 > Itália  (Eventos➔06 Bienal de São Paulo➔06 Exposição Internacional de Arquitetura )",ev_1052
ent_adolfodeferrari,Adolfo de Ferrari,Argentina (Nacionalidade),"(ev_0997)  Representação Nacional 
 > Argentina  (Eventos➔04 Bienal de São Paulo➔Sala Geral )",ev_0997
ent_adolfohalty,Adolfo Halty,Uruguai (Nacionalidade),"(ev_1022)  Representação Nacional 
 > Uruguai  (Eventos➔05 Bienal de São Paulo➔Sala Geral )",ev_1022
ent_adolfomexiac,Adolfo Mexiac,México (Nacionalidade),"(ev_0954)  Representação Nacional 
 > México  (Eventos➔02 Bienal de São Paulo➔Sala Geral )",ev_0954
ent_adolfopastor,Adolfo Pastor,Brasil (Nacionalidade),"(ev_0935)  Selecionado 
   (Eventos➔01 Bienal de São Paulo➔Seção Geral )",ev_0935
ent_adolforiestra,Adolfo Riestra,México (Nacionalidade),"(ev_1522)  Representação Nacional 
 > México  (Eventos➔16 Bienal de São Paulo➔Núcleo I )",ev_1522
ent_adolforubiomorales,Adolfo Rubio Morales,Brasil (Nacionalidade),"(ev_0935)  Selecionado 
  ",ev_0935; ev_0935
ent_adolfoschnierle,Adolfo Schnierle,Alemanha (Nacionalidade),"(ev_0997)  Selecionado 
  ",ev_0997
ent_adolfowinternitz,Adolfo Winternitz,Peru (Nacionalidade),"(ev_0954)  Representação Nacional 
 > Peru  (Eventos➔02 Bienal de São Paulo➔Sala Geral )",ev_0954
ent_adolfwenig,Adolf Wenig,Tchecoslováquia (Nacionalidade),"(ev_1052)  Representação Nacional 
 > Tchecoslováquia  (Eventos➔06 Bienal de São Paulo➔03 Bienal de Artes Plásticas do Teatro )",ev_1052
ent_adolfwolfli,Adolf Wölfli,Suíça (Nacionalidade),"(ev_1522)  Selecionado 
   (Eventos➔16 Bienal de São Paulo➔Exposição Internacional de Arte Incomum )",ev_1522
ent_adolphemouroncass,Adolphe Mouron Cassandre,França (Nacionalidade),"(ev_1022)  Representação Nacional 
 > França  (Eventos➔05 Bienal de São Paulo➔02 Bienal de Artes Plásticas do Teatro )",ev_1022
ent_adolphgottlieb,Adolph Gottlieb,Estados Unidos (Nacionalidade),"(ev_1127)  Representação Nacional 
 > Estados Unidos  (Eventos➔07 Bienal de São Paulo➔Sala Especial: Adolph Gottlieb ); (ev_1512)  Homenageado 
   (Eventos➔15 Bienal de São Paulo➔Sala Especial: Premiados em Edições Anteriores )",ev_1127; ev_1512; ev_1127
ent_adolphohollanda,Adolpho Hollanda,Brasil (Nacionalidade),"(ev_1322)  Selecionado 
  ; (ev_0725)  Convidado 
  ; (ev_1311)  Selecionado 
  ",ev_1322; ev_0725; ev_1311
ent_adolphorollo,Adolpho Rollo,Não Especificado (Nacionalidade),"(ev_1645)  Selecionado 
  ",ev_1645
ent_adomalagoli,Ado Malagoli,Brasil (Nacionalidade),"(ev_0935)  Selecionado 
   (Eventos➔01 Bienal de São Paulo➔Seção Geral ); (ev_1645)  Selecionado 
  ; (ev_1746)  Selecionado 
  ",ev_0935; ev_1645; ev_1746
ent_adonairiveradegr,Adonai Rivera Degracia,Panamá (Nacionalidade),"(ev_1578)  Representação Nacional 
 > Panamá  (Eventos➔18 Bienal de São Paulo➔Núcleo I ); (ev_1628)  Representação Nacional 
 > Panamá  (Eventos➔19 Bienal de São Paulo➔Exposição Geral )",ev_1578; ev_1628
ent_adonairocha,Adonai Rocha,Brasil (Nacionalidade),"(ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I )",ev_1522
ent_adrianafreire,Adriana Freire,Brasil (Nacionalidade),"(ev_1554)  Convidado 
   (Eventos➔17 Bienal de São Paulo➔Núcleo I )",ev_1554
ent_adrianaherrerabar,Adriana Herrera Barria,Panamá (Nacionalidade),"(ev_0997)  Representação Nacional 
 > Panamá  (Eventos➔04 Bienal de São Paulo➔Sala Geral )",ev_0997
ent_adrianajanacopulos,Adriana Janacópulos,Brasil (Nacionalidade),"(ev_0935)  Selecionado 
   (Eventos➔01 Bienal de São Paulo➔Seção Geral )",ev_0935
ent_adrianamaraz,Adriana Maraz,Iugoslávia (Nacionalidade),"(ev_1476)  Representação Nacional 
 > Iugoslávia  (Eventos➔14 Bienal de São Paulo➔Grandes Confrontos )",ev_1476
ent_adrianavarejao,Adriana Varejão,Brasil (Nacionalidade),"(ev_1749)  Convidado 
  ; (ev_1877)  Convidado 
   (Eventos➔24 Bienal de São Paulo➔Arte Contemporânea Brasileira: Um e/entre Outro/s ); (ev_2252)  Convidado 
  ",ev_1749; ev_1877; ev_2252
ent_adriandumitrache,Adrian Dumitrache,Romênia (Nacionalidade),"(ev_1554)  Representação Nacional 
 > Romênia  (Eventos➔17 Bienal de São Paulo➔Núcleo I ); (ev_1628)  Representação Nacional 
 > Romênia  (Eventos➔19 Bienal de São Paulo➔Exposição Geral )",ev_1554; ev_1628
ent_adrianobonari,Adriano Bonari,Itália (Nacionalidade),"(ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I )",ev_1522
ent_adrianodeaquino,Adriano de Aquino,Brasil (Nacionalidade),"(ev_1628)  Convidado 
   (Eventos➔19 Bienal de São Paulo➔Exposições Especiais➔Em Busca da Essência - Elementos de Redução na Arte Brasileira ); (ev_1746)  Selecionado 
  ",ev_1628; ev_1746
ent_adrianoguimaraes,Adriano Guimarães,Brasil (Nacionalidade),"(ev_1722)  Selecionado 
   (Eventos➔21 Bienal de São Paulo➔Projetos Coletivos )",ev_1722
ent_adrianoherrebarria,Adriano Herrebarría,Panamá (Nacionalidade),"(ev_1522)  Representação Nacional 
 > Panamá  (Eventos➔16 Bienal de São Paulo➔Núcleo I➔Vetor B-3 (Artistas Divergentes) )",ev_1522
ent_adrianospatola,Adriano Spatola,Itália (Nacionalidade),"(ev_1522)  Convidado 
   (Eventos➔16 Bienal de São Paulo➔Núcleo I )",ev_1522
ent_adrianpiper,Adrian Piper,Estados Unidos (Nacionalidade),"(ev_2230)  Convidado 
   (Eventos➔29 Bienal de São Paulo➔Terreiro: Longe Daqui, Aqui Mesmo )",ev_2230
ent_aennepfusch-schenck,Aenne Pfusch-Schenck,Alemanha (Nacionalidade),"(ev_0997)  Representação Nacional 
 > Alemanha  (Eventos➔04 Bienal de São Paulo➔01 Bienal de Artes Plásticas do Teatro )",ev_0997
ent_aernoutmik,Aernout Mik,Holanda (Nacionalidade),"(ev_1722)  Selecionado 
   (Eventos➔21 Bienal de São Paulo➔Projetos Individuais ); (ev_2130)  Convidado 
  ; (ev_2230)  Convidado 
   (Eventos➔29 Bienal de São Paulo➔Terreiro: A Pele do Invisível )",ev_1722; ev_2130; ev_2230
ent_aferri,A. Ferri,Itália (Nacionalidade),"(ev_1022)  Representação Nacional 
 > Itália  (Eventos➔05 Bienal de São Paulo➔02 Bienal de Artes Plásticas do Teatro )",ev_1022
ent_afewerktekle,Afewerk Tekle,Etiópia (Nacionalidade),"(ev_1226)  Representação Nacional 
 > Etiópia  (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1226
ent_affonsoeduardoreidy,Affonso Eduardo Reidy,Brasil (Nacionalidade),"(ev_0935)  Selecionado 
  ; (ev_1052)  Hors Concours 
   (Eventos➔06 Bienal de São Paulo➔06 Exposição Internacional de Arquitetura )",ev_0954; ev_1052; ev_0935; ev_1052; ev_0935
ent_afonsoduarteange,Afonso Duarte Angélico,Brasil (Nacionalidade),"(ev_0954)  Selecionado 
   (Eventos➔02 Bienal de São Paulo➔Sala Geral )",ev_0954
ent_afrancois,A. François,França (Nacionalidade),"(ev_1127)  Representação Nacional 
 > França ",ev_1127
ent_afraniocastelobra,Afrânio Castelo Branco,Brasil (Nacionalidade),"(ev_1226)  Selecionado 
   (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1226
ent_afraniomontemurro,Afrânio Montemurro,Brasil (Nacionalidade),"(ev_1469)  Inscrição Espontânea 
  ",ev_1469
ent_afrobasaldella,Afro Basaldella,Itália (Nacionalidade),"(ev_0935)  Inscrição Espontânea 
   (Eventos➔01 Bienal de São Paulo➔Seção Geral ); (ev_0954)  Representação Nacional 
 > Itália  (Eventos➔02 Bienal de São Paulo➔Sala Geral )",ev_0954; ev_0935; ev_0935
ent_agenorefabbri,Agenore Fabbri,Itália (Nacionalidade),"(ev_0954)  Representação Nacional 
 > Itália  (Eventos➔02 Bienal de São Paulo➔Sala Geral ); (ev_1052)  Representação Nacional 
 > Itália ",ev_0954; ev_1052
ent_aginorasteriadis,Aginor Asteriadis,Grécia (Nacionalidade),"(ev_1022)  Representação Nacional 
 > Grécia  (Eventos➔05 Bienal de São Paulo➔Sala Geral )",ev_1022
ent_agnaldodossantos,Agnaldo dos Santos,Brasil (Nacionalidade),"(ev_1645)  Selecionado 
  ",ev_1645
ent_agnieszkapiksa,Agnieszka Piksa,Polônia (Nacionalidade),"(ev_2253)  Convidado 
  ",ev_2253
ent_agostinbatistadefrei,Agostinho Batista de Freitas,Brasil (Nacionalidade),"(ev_1645)  Selecionado 
  ",ev_1645
ent_agostinhobonalumi,Agostino Bonalumi,Itália (Nacionalidade),"(ev_1226)  Representação Nacional 
 > Itália  (Eventos➔09 Bienal de São Paulo➔Sala Geral )",ev_1226
ent_agostinhoricca,Agostinho Ricca,Portugal (Nacionalidade),"(ev_0954)  Selecionado 
  ",ev_0954
ent_agostinjosedamotta,Agostinho José da Mota,Brasil (Nacionalidade),"(ev_0954)  Representação Nacional 
 > Brasil  (Eventos➔02 Bienal de São Paulo➔Sala Especial: A Paisagem Brasileira até 1900 ); (ev_1645)  Hors Concours 
  ",ev_0954; ev_1645
ent_agperiphimous,A. G. Periphimous,Reino Unido (Nacionalidade),"(ev_1522)  Selecionado 
   (Eventos➔16 Bienal de São Paulo➔Exposição Internacional de Arte Incomum )",ev_1522
ent_agripinoferraz,Agripino Ferraz,Brasil (Nacionalidade),"(ev_1413)  Selecionado 
  ",ev_1413
ent_agruber,A. Gruber,Áustria (Nacionalidade),"(ev_1226)  Representação Nacional 
 > Áustria ",ev_1226
ent_aguedadelapisa,Águeda de la Pisa,Espanha (Nacionalidade),"(ev_1554)  Representação Nacional 
 > Espanha  (Eventos➔17 Bienal de São Paulo➔Núcleo I )",ev_1554
ent_aguedadicancro,Agueda Dicancro,Uruguai (Nacionalidade),"(ev_1578)  Representação Nacional 
 > Uruguai  (Eventos➔18 Bienal de São Paulo➔Núcleo I ); (ev_1749)  Representação Nacional 
 > Uruguai ",ev_1578; ev_1749
ent_aguilarponce,Luis Aguilar Ponce,Panamá (Nacionalidade),"(ev_1522)  Representação Nacional 
 > Panamá  (Eventos➔16 Bienal de São Paulo➔Núcleo I➔Vetor B-3 (Artistas Divergentes) )",ev_1522
ent_aguinaldolee,Aguinaldo Lee,Filipinas (Nacionalidade),"(ev_1322)  Representação Nacional 
 > Filipinas ",ev_1322
ent_agusdjaya,Agus Djaya Suminta,Indonésia (Nacionalidade),"(ev_0954)  Representação Nacional 
 > Indonésia  (Eventos➔02 Bienal de São Paulo➔Sala Geral )",ev_0954
ent_agustinalaman,Agustín Alamán,Uruguai (Nacionalidade),"(ev_1175)  Representação Nacional 
 > Uruguai  (Eventos➔08 Bienal de São Paulo➔Sala Geral ); (ev_1259)  Representação Nacional 
 > Uruguai ",ev_1175; ev_1259
ent_agustindecelis,Agustin de Celis,Espanha (Nacionalidade),"(ev_1259)  Representação Nacional 
 > Espanha ; (ev_1322)  Representação Nacional 
 > Espanha ",ev_1259; ev_1322
ent_agustinfernandez,Agustín Fernández,Cuba (Nacionalidade),"(ev_0997)  Representação Nacional 
 > Cuba  (Eventos➔04 Bienal de São Paulo➔Sala Geral ); (ev_1022)  Representação Nacional 
 > Cuba  (Eventos➔05 Bienal de São Paulo➔Sala Geral )",ev_0997; ev_1022; ev_0997
ent_agustinredondela,Agustín Redondela,Espanha (Nacionalidade),"(ev_0954)  Representação Nacional 
 > Espanha  (Eventos➔02 Bienal de São Paulo➔Sala Geral ); (ev_1022)  Representação Nacional 
 > Espanha  (Eventos➔05 Bienal de São Paulo➔Sala Geral )",ev_0954; ev_1022
ent_aharongiladi,Aharon Giladi,Israel (Nacionalidade),"(ev_0997)  Representação Nacional 
 > Israel  (Eventos➔04 Bienal de São Paulo➔Sala Geral )",ev_0997; ev_0997
ent_ahlamshibli,Ahlam Shibli,Palestina (Nacionalidade),"(ev_2177)  Convidado 
  ",ev_2177
ent_ahmadjamal,Ahmad Jamal,Malásia (Nacionalidade),"(ev_1259)  Representação Nacional 
 > Malásia ",ev_1259
ent_ahmadmaherraef,Ahmad Maher Raef,República Árabe Unida (Nacionalidade),"(ev_1127)  Representação Nacional 
 > República Árabe Unida  (Eventos➔07 Bienal de São Paulo➔Sala Geral )",ev_1127
ent_ahmedfouadselim,Ahmed Fouad Selim,Egito (Nacionalidade),"(ev_1512)  Representação Nacional 
 > Egito ; (ev_1628)  Representação Nacional 
 > Egito  (Eventos➔19 Bienal de São Paulo➔Exposição Geral )",ev_1512; ev_1628; ev_1628
ent_ahmedkhan,Ahmed Khan,Paquistão (Nacionalidade),"(ev_1438)  Representação Nacional 
 > Paquistão ",ev_1438
ent_ahmedmakkikante,Ahmed Makki Kante,Mali (Nacionalidade),"(ev_1877)  Convidado 
   (Eventos➔24 Bienal de São Paulo➔Roteiros )",ev_1877
